date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:27	169805/169805	---M--	200	added ('OK')	image/jpeg	etag:%2265e2a12f-2974d%22	https://cybersoft.edu.vn/wp-content/uploads/2024/03/43429810_2143726865879255_4783876913795956736_n-768x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/03/43429810_2143726865879255_4783876913795956736_n-768x1024.jpg	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:29	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f33f4c-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14566-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14566-layout.css	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:29	523309/523309	---M--	200	added ('OK')	image/jpeg	etag:%2265e2a12d-7fc2d%22	https://cybersoft.edu.vn/wp-content/uploads/2024/03/43429810_2143726865879255_4783876913795956736_n.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/03/43429810_2143726865879255_4783876913795956736_n.jpg	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:29	3518/3518	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:29%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fnguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embeda052.json	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:30	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:29%20GMT	https://cybersoft.edu.vn/?p=14566	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index4d21.html	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:30	3741/3741	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:29%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fnguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed9e27	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:31	130419/130419	---M--	200	added ('OK')	image/jpeg	etag:%2265e2a137-1fd73%22	https://cybersoft.edu.vn/wp-content/uploads/2024/03/81720921_2462756420642963_3254633239456776192_n.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/03/81720921_2462756420642963_3254633239456776192_n.jpg	(from https://cybersoft.edu.vn/nguyen-minh-tien-da-co-mot-hanh-trinh-day-an-tuong-va-day-dong-luc-tai-cybersoft-trong-qua-trinh-hoc-khoa-front-end-react-js/)
15:19:31	118009/118009	---M--	200	added ('OK')	image/jpeg	etag:%2265d6c973-1ccf9%22	https://cybersoft.edu.vn/wp-content/uploads/2024/02/412931512_322554494024195_3662977116799343482_n-683x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/02/412931512_322554494024195_3662977116799343482_n-683x1024.jpg	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:33	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f2ac10-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14502-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14502-layout.css	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:33	266338/266338	---M--	200	added ('OK')	image/jpeg	etag:%2265d6c971-41062%22	https://cybersoft.edu.vn/wp-content/uploads/2024/02/412931512_322554494024195_3662977116799343482_n.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/02/412931512_322554494024195_3662977116799343482_n.jpg	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:33	3078/3078	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:33%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fdong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embedd01b.json	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:34	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:33%20GMT	https://cybersoft.edu.vn/?p=14502	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index2fde.html	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:34	3274/3274	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:33%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fdong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed92dd	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:35	99837/99837	---M--	200	added ('OK')	image/jpeg	etag:%2265d6c97b-185fd%22	https://cybersoft.edu.vn/wp-content/uploads/2024/02/413011262_322554510690860_8193040547208908046_n-683x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/02/413011262_322554510690860_8193040547208908046_n-683x1024.jpg	(from https://cybersoft.edu.vn/dong-luc-tu-hanh-trinh-cua-pham-gia-huy-tu-cybersoft-den-choi-xanh-media/)
15:19:35	14629/14629	---M--	200	added ('OK')	image/jpeg	etag:%2265b3ab67-3925%22	https://cybersoft.edu.vn/wp-content/uploads/2024/01/314380147_1179046263013962_248420724946694293_n.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/01/314380147_1179046263013962_248420724946694293_n.jpg	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:37	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f371ed-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14436-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14436-layout.css	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:38	2901/2901	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:37%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fdi-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embeda4f4.json	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:38	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:37%20GMT	https://cybersoft.edu.vn/?p=14436	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index4698.html	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:38	3085/3085	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:37%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fdi-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embedc6bd	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:39	157362/157362	---M--	200	added ('OK')	image/png	etag:%2265b3ab71-266b2%22	https://cybersoft.edu.vn/wp-content/uploads/2024/01/313916917_659264522414669_3006816835995914838_n.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/01/313916917_659264522414669_3006816835995914838_n.png	(from https://cybersoft.edu.vn/di-dung-lo-trinh-voi-su-ho-tro-tu-cybersoft/)
15:19:41	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f6e070-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14402-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14402-layout.css	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:42	1079109/1079109	---M--	200	added ('OK')	image/png	etag:%2265a5e2e8-107745%22	https://cybersoft.edu.vn/wp-content/uploads/2024/01/415238806_333177132966499_3285833242693317927_n-1024x1024.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/01/415238806_333177132966499_3285833242693317927_n-1024x1024.png	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:42	3015/3015	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:41%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fhanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed0f2c.json	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:42	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:41%20GMT	https://cybersoft.edu.vn/?p=14402	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index622a.html	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:43	3190/3190	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:42%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fhanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed3069	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:44	117589/117589	---M--	200	added ('OK')	image/png	etag:%2263d35a59-1cb55%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/chudeFE15-460x260_c.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/chudeFE15-460x260_c.png	(from https://cybersoft.edu.vn/author/nhungo/page/3/)
15:19:45	185091/185091	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2008:19:44%20GMT	https://cybersoft.edu.vn/5-api-can-thiet-ma-lap-trinh-vien-front-end-can-biet/	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/5-api-can-thiet-ma-lap-trinh-vien-front-end-can-biet/index.html	(from https://cybersoft.edu.vn/author/nhungo/page/3/)
15:19:45	342416/342416	---M--	200	added ('OK')	image/png	etag:%2265a5e2ec-53990%22	https://cybersoft.edu.vn/wp-content/uploads/2024/01/415271259_25006909055567097_7678078515085460384_n.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/01/415271259_25006909055567097_7678078515085460384_n.png	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:45	96665/96665	---M--	200	added ('OK')	image/jpeg	etag:%2264118c56-17999%22	https://cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01770-1024x576.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01770-1024x576.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:47	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f3e275-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14248-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/14248-layout.css	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:49	2786/2786	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:47%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-bootcamp-java-04-2%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed8390.json	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:50	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:47%20GMT	https://cybersoft.edu.vn/?p=14248	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index070d.html	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:50	2744429/2744429	---M--	200	added ('OK')	image/png	etag:%2265a5e2e5-29e06d%22	https://cybersoft.edu.vn/wp-content/uploads/2024/01/415238806_333177132966499_3285833242693317927_n.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2024/01/415238806_333177132966499_3285833242693317927_n.png	(from https://cybersoft.edu.vn/hanh-trinh-ngoan-muc-tu-trai-nganh-den-vi-tri-software-engineer/)
15:19:50	1446069/1446069	---M--	200	added ('OK')	image/jpeg	etag:%2264118c53-1610b5%22	https://cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01770.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01770.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:50	2953/2953	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:49%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-bootcamp-java-04-2%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embeda046	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:57	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f4e2b6-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13857-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13857-layout.css	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:19:57	138997/138997	---M--	200	added ('OK')	image/jpeg	etag:%22656702d2-21ef5%22	https://cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577638533_b1aa5792371be35e3f7cb2a5feedfbfb-1024x768.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577638533_b1aa5792371be35e3f7cb2a5feedfbfb-1024x768.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:57	165148/165148	---M--	200	added ('OK')	image/jpeg	etag:%22656702ba-2851c%22	https://cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577637389_e732ca8cf31c05af807d59e4f1b57d84-1024x768.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577637389_e732ca8cf31c05af807d59e4f1b57d84-1024x768.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:58	2782/2782	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:19:57%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-bootcamp-java-04%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed5795.json	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:19:58	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:19:57%20GMT	https://cybersoft.edu.vn/?p=13857	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index1795.html	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:19:59	1193204/1193204	---M--	200	added ('OK')	image/jpeg	etag:%22656702ff-1234f4%22	https://cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577637389_e732ca8cf31c05af807d59e4f1b57d84-1.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/11/z4926577637389_e732ca8cf31c05af807d59e4f1b57d84-1.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04-2/)
15:19:59	2949/2949	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:19:58%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-bootcamp-java-04%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed4b03	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:01	152531/152531	---M--	200	added ('OK')	image/jpeg	etag:%2265068885-253d3%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4700823617359_e568f32e10d7051c1f4fa507bd617841-1024x768.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4700823617359_e568f32e10d7051c1f4fa507bd617841-1024x768.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:01	152865/152865	---M--	200	added ('OK')	image/jpeg	etag:%22650ba46e-25521%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504971602_7a714d6f7d9da0702ad3a7f35df239d4-1024x768.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504971602_7a714d6f7d9da0702ad3a7f35df239d4-1024x768.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:01	540294/540294	---M--	200	added ('OK')	image/jpeg	etag:%2265068884-83e86%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4700823617359_e568f32e10d7051c1f4fa507bd617841.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4700823617359_e568f32e10d7051c1f4fa507bd617841.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:02	149052/149052	---M--	200	added ('OK')	image/jpeg	etag:%22650ba488-2463c%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504976908_b3e4b03ce8a1a888773cd7991be60a0f-768x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504976908_b3e4b03ce8a1a888773cd7991be60a0f-768x1024.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:04	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265f4533b-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13458-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13458-layout.css	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:04	126892/126892	---M--	200	added ('OK')	image/jpeg	etag:%22650ba4b0-1efac%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504985332_5ce236b8821fa511b04a6a2b9631b611-768x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504985332_5ce236b8821fa511b04a6a2b9631b611-768x1024.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:04	154480/154480	---M--	200	added ('OK')	image/jpeg	etag:%22650ba499-25b70%22	https://cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504989575_e443568802ed78b1042d49120cda2e3b-768x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/09/z4712504989575_e443568802ed78b1042d49120cda2e3b-768x1024.jpg	(from https://cybersoft.edu.vn/khai-giang-bootcamp-java-04/)
15:20:04	2766/2766	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:20:03%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-java21-2%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embedcdd2.json	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:05	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:20:04%20GMT	https://cybersoft.edu.vn/?p=13458	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/indexb2de.html	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:05	2933/2933	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:20:04%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fkhai-giang-java21-2%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed3a7f	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:05	105986/105986	---M--	200	added ('OK')	image/jpeg	etag:%22649e801d-19e02%22	https://cybersoft.edu.vn/wp-content/uploads/2023/06/ecbc37aae7c637986ed7-1024x767.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/06/ecbc37aae7c637986ed7-1024x767.jpg	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:06	121262/121262	---M--	200	added ('OK')	image/jpeg	etag:%22649e8171-1d9ae%22	https://cybersoft.edu.vn/wp-content/uploads/2023/06/97080c13917e4120186f-1024x767.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/06/97080c13917e4120186f-1024x767.jpg	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:06	119099/119099	---M--	200	added ('OK')	image/jpeg	etag:%22649e8273-1d13b%22	https://cybersoft.edu.vn/wp-content/uploads/2023/06/61080d84d8ec08b251fd-1024x768.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/06/61080d84d8ec08b251fd-1024x768.jpg	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:06	88058/88058	---M--	200	added ('OK')	image/jpeg	etag:%2264118d14-157fa%22	https://cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01754-1024x576.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01754-1024x576.jpg	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:06	76952/76952	---M--	200	added ('OK')	image/jpeg	etag:%2264118d4b-12c98%22	https://cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01745-1024x576.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/03/DSC01745-1024x576.jpg	(from https://cybersoft.edu.vn/khai-giang-java21-2/)
15:20:07	45519/45519	---M--	200	added ('OK')	image/jpeg	etag:%22646b2917-b1cf%22	https://cybersoft.edu.vn/wp-content/uploads/2023/05/300069164_3312521059032806_8173572556058203267_n-682x1024.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/05/300069164_3312521059032806_8173572556058203267_n-682x1024.jpg	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
15:20:08	86983/86983	---M--	200	added ('OK')	image/jpeg	etag:%22646b2915-153c7%22	https://cybersoft.edu.vn/wp-content/uploads/2023/05/300069164_3312521059032806_8173572556058203267_n.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/05/300069164_3312521059032806_8173572556058203267_n.jpg	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
15:20:08	18335/18335	---MCZ	200	added ('OK')	text/css	etag:W/%2265fae2dc-479f%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13207-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13207-layout.css	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
15:20:08	835/835	---M--	200	added ('OK')	application/rss+xml	date:Thu,%2016%20May%202024%2008:20:07%20GMT	https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/feed/	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/feed/index.html	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
15:20:09	2810/2810	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:20:08%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Ftoimangtrongminhhoaibaovoinghe%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed309d.json	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
15:20:09	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:20:08%20GMT	https://cybersoft.edu.vn/?p=13207	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index4ca0.html	(from https://cybersoft.edu.vn/toimangtrongminhhoaibaovoinghe/)
